Accident ID,Date,Time,Location,Latitude,Longitude,Weather Condition,Road Condition,Vehicles Involved,Casualties,Cause
b89b9fb5,2024-01-31,11:51,"Toronto, Canada",-69.025712,-130.274004,Rain,Wet,2,0,Mechanical Failure
41729ee4,2023-10-19,20:53,"New York, USA",-61.958372,10.894868,Rain,Wet,5,5,Speeding
7f1ddbfc,2023-05-28,20:12,"Sydney, Australia",-87.964566,-106.179142,Snow,Wet,2,4,Drunk Driving
e3b4c482,2023-06-11,19:28,"Mumbai, India",17.112502,-160.008312,Rain,Under Construction,2,9,Distracted Driving
06e5e3a3,2024-06-30,06:27,"Paris, France",-58.339732,-172.164782,Hail,Under Construction,1,9,Drunk Driving
e4a43314,2023-07-25,16:35,"Beijing, China",-67.889147,18.208031,Snow,Icy,3,10,Speeding
e62c19e3,2023-12-02,00:01,"Toronto, Canada",-85.272802,-121.452048,Hail,Gravel,1,2,Mechanical Failure
151532b7,2024-06-20,08:24,"São Paulo, Brazil",38.331408,-61.70482,Storm,Dry,3,7,Mechanical Failure
5a1fa4a7,2023-09-25,08:30,"Berlin, Germany",5.824787,10.690826,Hail,Snowy,5,9,Distracted Driving
1b6eb3f5,2023-02-20,18:06,"Toronto, Canada",-75.022247,-129.837137,Clear,Gravel,4,10,Speeding
549afe7c,2023-09-16,17:45,"Berlin, Germany",-52.139828,-23.245371,Storm,Wet,5,7,Weather Conditions
58d97c0e,2023-01-20,12:09,"Sydney, Australia",-42.038027,-117.82923,Snow,Snowy,3,10,Drunk Driving
18af140e,2024-07-31,12:14,"São Paulo, Brazil",-23.012673,51.397452,Clear,Dry,4,6,Speeding
8c19bba0,2023-03-26,11:47,"New York, USA",-89.875792,-43.199107,Clear,Wet,5,6,Reckless Driving
36037dcb,2023-08-05,22:50,"São Paulo, Brazil",61.778156,-12.46849,Hail,Gravel,2,10,Mechanical Failure
eaab66eb,2024-10-29,21:50,"Tokyo, Japan",-11.112547,-72.281271,Rain,Wet,5,9,Mechanical Failure
96a34f00,2023-01-17,17:38,"São Paulo, Brazil",11.42836,56.216104,Snow,Gravel,1,10,Drunk Driving
a5260a37,2024-03-31,19:06,"São Paulo, Brazil",-17.768665,7.537817,Clear,Under Construction,5,8,Mechanical Failure
cef6b030,2024-07-03,12:16,"New York, USA",4.383115,15.945499,Fog,Under Construction,4,7,Drunk Driving
b582b094,2024-12-29,22:19,"Toronto, Canada",-72.916679,97.510602,Snow,Gravel,5,5,Distracted Driving
02cb9278,2023-08-23,04:53,"New York, USA",51.858281,30.958407,Rain,Wet,1,8,Weather Conditions
759c13ae,2023-04-03,17:53,"London, UK",-14.838471,-50.874517,Storm,Gravel,1,9,Mechanical Failure
ad36962e,2024-01-25,16:44,"Berlin, Germany",17.014804,31.629552,Rain,Wet,5,5,Distracted Driving
e35a9163,2024-10-19,05:23,"Berlin, Germany",15.694231,74.418275,Hail,Wet,2,5,Mechanical Failure
351e2a95,2023-04-06,08:53,"Toronto, Canada",-78.106263,-174.412974,Storm,Snowy,4,8,Mechanical Failure
04dc1373,2023-07-18,18:43,"Tokyo, Japan",75.944679,94.998151,Hail,Dry,3,5,Reckless Driving
27db2bb8,2023-08-12,17:00,"Paris, France",13.182786,113.47415,Rain,Dry,1,0,Speeding
a5b02abf,2024-07-19,00:55,"New York, USA",57.412453,-88.794184,Snow,Gravel,3,5,Speeding
2cc43ff5,2023-04-02,12:26,"Tokyo, Japan",78.56796,-172.345828,Snow,Icy,4,6,Drunk Driving
e3dc6d62,2023-03-11,20:48,"Sydney, Australia",-70.25822,-113.244888,Clear,Snowy,4,3,Reckless Driving
e1be8794,2023-11-17,10:25,"Paris, France",-73.301002,-71.864147,Clear,Icy,3,9,Weather Conditions
68cbd56b,2023-06-22,22:31,"Berlin, Germany",81.823379,-34.720638,Rain,Dry,1,9,Weather Conditions
fa848623,2023-07-11,18:30,"London, UK",41.123086,-3.07216,Storm,Gravel,3,6,Distracted Driving
18395a9e,2024-09-28,13:20,"Beijing, China",-79.60652,-80.953119,Storm,Snowy,1,7,Weather Conditions
cd4e4ece,2024-05-11,17:47,"New York, USA",-53.273365,69.881892,Storm,Under Construction,3,9,Mechanical Failure
7c533712,2023-08-12,17:11,"Tokyo, Japan",52.041936,148.66365,Fog,Wet,3,8,Distracted Driving
2b8c7ab4,2024-02-11,17:24,"São Paulo, Brazil",-71.856593,-81.3216,Hail,Dry,4,9,Speeding
8f5bd76f,2024-03-22,12:36,"Mumbai, India",86.932024,-125.376304,Storm,Dry,3,6,Speeding
de2741f9,2024-02-17,14:38,"São Paulo, Brazil",-40.142264,-132.763098,Storm,Wet,2,0,Speeding
011adad7,2023-02-07,12:41,"São Paulo, Brazil",44.063553,57.190143,Hail,Wet,4,8,Distracted Driving
0e813d67,2024-07-20,13:06,"Berlin, Germany",-58.226248,23.870898,Hail,Under Construction,3,10,Reckless Driving
2519d3ca,2023-05-20,16:44,"New York, USA",-26.28906,159.001033,Rain,Gravel,3,2,Reckless Driving
d3589070,2024-11-15,18:05,"Sydney, Australia",47.810693,6.676264,Clear,Wet,1,6,Weather Conditions
5fa91956,2023-04-09,04:02,"Toronto, Canada",-20.525321,-155.09353,Fog,Dry,2,0,Mechanical Failure
efecd622,2023-12-12,00:35,"Toronto, Canada",-19.910185,-64.369806,Hail,Wet,5,1,Distracted Driving
cc45d6db,2024-09-21,04:24,"São Paulo, Brazil",82.79589,-134.283013,Rain,Snowy,4,3,Distracted Driving
f4555e8d,2023-08-27,14:17,"Sydney, Australia",-7.553076,-158.597894,Rain,Icy,5,8,Reckless Driving
3f4bd24d,2024-11-01,07:15,"Paris, France",35.430457,137.327219,Fog,Dry,2,10,Weather Conditions
72f0a9e2,2024-04-02,11:09,"Beijing, China",-85.573997,53.764572,Clear,Dry,3,1,Reckless Driving
58afe209,2023-07-11,10:15,"Tokyo, Japan",52.951701,-16.801867,Rain,Snowy,2,8,Reckless Driving
cb9fb32f,2023-06-18,16:00,"São Paulo, Brazil",-65.925527,-112.695171,Fog,Wet,2,10,Weather Conditions
202ca738,2024-08-09,04:46,"Sydney, Australia",31.624894,-149.557037,Snow,Snowy,3,7,Drunk Driving
e922c3bd,2024-02-13,05:01,"Beijing, China",-6.138231,-54.685311,Clear,Wet,1,4,Speeding
42c1d9d3,2024-10-10,06:23,"Paris, France",4.19009,3.87702,Snow,Snowy,1,1,Reckless Driving
6ab788e4,2023-11-12,14:03,"Berlin, Germany",64.670769,123.610416,Rain,Icy,2,10,Drunk Driving
a90239ec,2023-08-12,22:08,"Berlin, Germany",19.63698,-152.791829,Storm,Icy,2,4,Mechanical Failure
172ca847,2024-04-17,07:34,"Toronto, Canada",-66.139279,55.742676,Fog,Snowy,4,3,Mechanical Failure
1867bd49,2024-04-16,21:24,"London, UK",83.506006,-143.352825,Storm,Wet,2,8,Mechanical Failure
5127a06d,2023-10-28,10:39,"Paris, France",82.760006,-103.435025,Clear,Gravel,3,7,Distracted Driving
0ff36d6f,2023-05-26,23:46,"Berlin, Germany",-2.790675,85.124391,Rain,Snowy,2,8,Mechanical Failure
8dbb604c,2024-11-19,00:31,"São Paulo, Brazil",64.993939,-80.395878,Fog,Under Construction,3,9,Distracted Driving
42be7880,2024-01-04,03:37,"Tokyo, Japan",-51.231303,161.518956,Snow,Gravel,3,9,Distracted Driving
15fcd56c,2024-10-05,11:47,"Beijing, China",-58.920877,-31.298384,Hail,Gravel,2,1,Drunk Driving
93666727,2023-08-13,04:58,"Mumbai, India",-13.977769,-119.221134,Snow,Under Construction,3,1,Reckless Driving
7937e9ef,2024-02-21,06:23,"Beijing, China",-76.126952,-65.471797,Rain,Under Construction,3,8,Weather Conditions
0fe4d7dd,2023-09-25,02:04,"London, UK",-37.140248,141.408984,Snow,Snowy,1,9,Speeding
3c6d2b63,2023-08-04,19:16,"Berlin, Germany",87.533274,92.229943,Clear,Wet,2,8,Weather Conditions
7abb0ffe,2023-07-03,15:42,"Sydney, Australia",-12.040554,91.728821,Fog,Under Construction,3,7,Speeding
79f1b16f,2024-06-09,08:27,"Paris, France",33.224993,-165.299287,Storm,Wet,3,10,Reckless Driving
89b7c074,2023-02-03,20:43,"Sydney, Australia",1.148528,89.755554,Storm,Snowy,3,0,Drunk Driving
1a8d8a6f,2024-05-07,07:29,"Paris, France",-61.839305,-153.383419,Clear,Snowy,1,2,Weather Conditions
73e6cc11,2023-01-13,21:14,"Mumbai, India",-53.447293,-33.285535,Storm,Icy,1,2,Weather Conditions
a9fac507,2023-05-30,17:18,"Sydney, Australia",64.056374,73.894617,Snow,Gravel,2,0,Mechanical Failure
cef1d28a,2024-03-18,13:14,"New York, USA",37.647602,-9.265448,Clear,Icy,3,9,Weather Conditions
1a61fc3a,2024-06-16,20:53,"Berlin, Germany",-5.236766,-19.35122,Hail,Dry,3,6,Weather Conditions
95a8a382,2024-02-19,01:31,"São Paulo, Brazil",50.771209,111.937098,Rain,Dry,3,9,Mechanical Failure
56a3ad55,2024-01-12,12:21,"Paris, France",72.166792,-169.819032,Rain,Under Construction,1,10,Speeding
fa9676f3,2024-11-23,09:31,"New York, USA",-19.579454,-18.672239,Snow,Snowy,4,1,Mechanical Failure
0c75dad7,2023-03-13,15:16,"Mumbai, India",39.458249,145.864464,Fog,Gravel,4,0,Drunk Driving
6c92b50f,2024-04-07,09:10,"Sydney, Australia",-71.969566,62.262078,Hail,Wet,5,6,Speeding
bf019859,2024-07-28,13:42,"Paris, France",-21.657406,162.178378,Clear,Gravel,5,2,Reckless Driving
83d676cd,2023-05-06,10:09,"Paris, France",-57.124783,-158.999605,Storm,Snowy,2,5,Distracted Driving
b5609192,2023-01-22,20:59,"Berlin, Germany",-7.068981,113.185661,Fog,Icy,4,9,Weather Conditions
6fea64f3,2023-04-26,22:20,"Beijing, China",80.480796,122.138317,Clear,Dry,1,1,Mechanical Failure
d9e38f18,2023-02-22,05:40,"Toronto, Canada",0.688954,109.359731,Clear,Gravel,5,8,Weather Conditions
d671c1e0,2023-12-15,07:35,"São Paulo, Brazil",-26.716694,-82.874919,Rain,Wet,1,5,Mechanical Failure
e6617b16,2023-02-06,11:34,"Berlin, Germany",73.25959,-146.150689,Storm,Snowy,1,5,Weather Conditions
9a5f51a0,2024-07-09,04:10,"New York, USA",-43.654045,-170.71031,Hail,Dry,3,6,Weather Conditions
80bfb9c1,2024-11-20,04:30,"New York, USA",2.878322,15.114988,Clear,Icy,2,0,Reckless Driving
b387f0d9,2023-08-16,23:36,"Sydney, Australia",20.366525,-111.239226,Clear,Wet,1,4,Drunk Driving
ef977b27,2023-06-22,00:44,"Paris, France",-19.060787,-67.763608,Rain,Dry,4,1,Reckless Driving
6b12570a,2023-11-13,12:36,"Toronto, Canada",-29.00445,136.608514,Storm,Dry,5,4,Weather Conditions
a9b39036,2024-08-20,10:53,"London, UK",12.260321,121.931961,Snow,Wet,2,5,Speeding
bcbc2b64,2024-03-22,07:54,"London, UK",-46.045509,-110.114487,Clear,Snowy,1,8,Distracted Driving
dc19cda9,2024-06-01,07:47,"Berlin, Germany",-66.076941,131.046006,Clear,Under Construction,1,9,Distracted Driving
d5d468d0,2023-01-19,19:02,"Mumbai, India",-3.786771,158.054228,Hail,Gravel,4,2,Distracted Driving
9e957481,2024-10-09,12:46,"Tokyo, Japan",29.508416,15.486707,Hail,Wet,1,9,Distracted Driving
893a1edd,2023-10-30,11:27,"Paris, France",60.729189,-139.918729,Rain,Icy,3,5,Speeding
01cd3d4a,2023-01-05,07:45,"Beijing, China",-16.911657,-76.156621,Fog,Snowy,5,1,Reckless Driving
a77a68d5,2024-12-10,02:16,"Sydney, Australia",-45.809653,-172.704249,Snow,Snowy,4,4,Weather Conditions
5efeb8f0,2023-11-13,17:31,"Paris, France",1.35614,12.608263,Snow,Wet,5,3,Mechanical Failure
5ade5dda,2024-04-27,20:29,"Sydney, Australia",59.936032,67.007951,Hail,Gravel,2,5,Mechanical Failure
c9a9497c,2023-03-16,22:13,"Tokyo, Japan",-87.379494,-29.181817,Hail,Snowy,1,9,Reckless Driving
4173334b,2023-06-12,23:59,"New York, USA",-14.147779,109.113341,Storm,Wet,1,5,Distracted Driving
5fc10696,2023-10-21,17:59,"London, UK",-4.645828,-48.0904,Storm,Snowy,1,4,Speeding
a07103f5,2024-04-28,14:29,"New York, USA",-71.601235,-40.75803,Rain,Snowy,2,6,Speeding
893e0cd4,2023-08-12,02:08,"New York, USA",69.353591,18.613198,Clear,Dry,5,0,Reckless Driving
cb2d0ea3,2023-11-30,20:50,"Mumbai, India",41.556057,-1.55721,Clear,Gravel,1,8,Mechanical Failure
150010cc,2024-09-10,12:25,"Mumbai, India",13.651061,-167.489832,Storm,Under Construction,3,0,Reckless Driving
ea1c52b4,2023-10-14,17:45,"New York, USA",-1.623053,-58.880961,Fog,Under Construction,4,3,Mechanical Failure
89cd5351,2023-10-28,11:00,"São Paulo, Brazil",-75.906189,-145.481587,Hail,Icy,1,6,Distracted Driving
49f85927,2023-07-19,14:18,"New York, USA",-47.136769,23.584142,Hail,Under Construction,3,7,Mechanical Failure
1ce20a23,2023-12-19,02:17,"London, UK",-58.299521,-100.699249,Fog,Gravel,1,3,Drunk Driving
870a44b6,2023-02-25,02:21,"New York, USA",-62.347772,47.887055,Storm,Gravel,3,3,Distracted Driving
003fd902,2023-04-19,22:02,"New York, USA",-9.142539,174.706463,Storm,Dry,5,7,Speeding
03f3858f,2023-02-22,00:50,"Berlin, Germany",77.674325,-156.860332,Snow,Gravel,1,0,Mechanical Failure
83a163cb,2023-12-17,00:20,"New York, USA",53.248941,170.305731,Fog,Wet,1,1,Reckless Driving
b5f57465,2023-08-29,00:45,"New York, USA",-89.739154,-91.681699,Clear,Wet,5,1,Reckless Driving
cd7be672,2024-05-25,22:18,"Toronto, Canada",72.837787,-157.544165,Storm,Dry,2,2,Reckless Driving
9a611bcb,2023-11-10,01:04,"Sydney, Australia",21.053674,50.086037,Storm,Wet,4,2,Mechanical Failure
35d1d7eb,2024-08-01,02:20,"New York, USA",6.526916,-67.891585,Hail,Icy,3,6,Reckless Driving
36dbef5c,2024-05-04,09:28,"Paris, France",-81.08497,60.409759,Storm,Under Construction,3,3,Speeding
825b77ad,2024-06-10,12:20,"Toronto, Canada",88.185773,-135.138974,Clear,Gravel,4,4,Speeding
572f2b99,2023-11-23,02:19,"New York, USA",22.820003,79.123598,Storm,Icy,5,9,Weather Conditions
ef3e4c30,2023-05-26,22:39,"Berlin, Germany",-64.179392,-103.173653,Snow,Icy,4,4,Reckless Driving
adf60418,2023-10-11,04:31,"London, UK",-89.526298,-66.958301,Rain,Icy,1,4,Weather Conditions
cde13576,2024-02-11,12:36,"Beijing, China",4.588307,-40.934872,Storm,Snowy,5,5,Speeding
43179ed4,2023-01-31,17:53,"Berlin, Germany",66.138228,-106.52803,Snow,Under Construction,5,2,Reckless Driving
16d68ce0,2024-02-25,07:24,"Mumbai, India",16.65213,-160.784863,Storm,Dry,2,2,Weather Conditions
d0980d2e,2023-01-05,21:20,"Paris, France",4.624881,-48.90257,Snow,Under Construction,3,9,Drunk Driving
37e357a6,2024-01-04,08:24,"Paris, France",2.446642,-20.831507,Clear,Gravel,5,2,Drunk Driving
4db86bc6,2023-07-28,03:23,"Sydney, Australia",-72.799221,-164.869693,Hail,Dry,5,6,Speeding
cde22ddd,2023-08-04,02:55,"Tokyo, Japan",55.961053,-72.42235,Rain,Under Construction,4,10,Reckless Driving
6777836e,2024-02-28,01:51,"Toronto, Canada",9.180556,-31.677549,Storm,Wet,4,4,Mechanical Failure
a87001d8,2024-03-27,14:45,"London, UK",-73.696345,-121.539755,Snow,Under Construction,4,7,Drunk Driving
c6103e48,2023-06-28,15:30,"London, UK",38.499506,-142.65316,Hail,Icy,5,0,Weather Conditions
87b5df32,2023-02-07,00:26,"London, UK",39.073744,169.925824,Rain,Under Construction,1,9,Reckless Driving
293d01ba,2023-01-18,08:13,"London, UK",-69.226635,40.608223,Fog,Wet,1,7,Distracted Driving
a1bc357a,2023-08-18,07:52,"Berlin, Germany",-29.361845,-76.214612,Snow,Dry,3,7,Reckless Driving
4c78ae2a,2023-07-28,10:12,"Toronto, Canada",56.016225,-155.492602,Fog,Dry,5,3,Mechanical Failure
435fe72c,2024-05-14,15:03,"Tokyo, Japan",68.534647,-44.007688,Clear,Wet,1,9,Speeding
2960a9ec,2024-01-12,21:06,"Tokyo, Japan",-36.903937,-178.008843,Fog,Snowy,4,4,Mechanical Failure
c9933f8f,2024-04-07,17:41,"São Paulo, Brazil",-83.074779,167.333331,Fog,Gravel,2,4,Mechanical Failure
1452d1d6,2024-01-05,16:39,"Paris, France",79.56712,96.704776,Rain,Gravel,2,0,Weather Conditions
80b74cfe,2023-07-02,20:14,"Beijing, China",-8.356278,-139.248401,Storm,Dry,1,8,Speeding
b29c6deb,2023-10-23,01:01,"Toronto, Canada",56.818184,51.594534,Hail,Wet,2,10,Mechanical Failure
6d10d463,2024-10-11,21:58,"Paris, France",-57.681394,173.650884,Hail,Gravel,1,8,Reckless Driving
ea381613,2023-10-09,12:21,"Sydney, Australia",-42.769071,-21.131789,Storm,Under Construction,4,9,Reckless Driving
db6c7b88,2024-01-08,07:04,"Toronto, Canada",1.638582,169.645207,Hail,Snowy,3,5,Speeding
270f9294,2024-02-25,17:52,"Beijing, China",-6.36866,138.715031,Snow,Icy,1,2,Speeding
2a943754,2024-06-18,21:10,"Toronto, Canada",39.691326,55.586959,Clear,Gravel,3,7,Weather Conditions
c46e7448,2023-01-29,08:06,"Berlin, Germany",-70.560405,49.907978,Hail,Icy,2,3,Weather Conditions
ce8b8a47,2023-02-03,03:36,"Paris, France",-19.269433,79.199903,Rain,Under Construction,5,2,Weather Conditions
6dd1bf76,2024-10-02,13:13,"Toronto, Canada",86.282222,-50.410294,Hail,Icy,1,6,Distracted Driving
07ccf3c5,2024-02-01,21:54,"New York, USA",-12.086027,-170.861014,Storm,Icy,2,9,Weather Conditions
145ebed6,2023-07-30,22:19,"Berlin, Germany",-12.229128,100.843107,Hail,Under Construction,5,8,Reckless Driving
cf5c62bd,2023-02-16,01:31,"London, UK",24.171437,-157.777047,Clear,Wet,3,8,Weather Conditions
61c9b617,2024-11-10,13:20,"Tokyo, Japan",-83.199362,-98.913668,Clear,Under Construction,3,9,Distracted Driving
79a093f2,2023-06-07,10:38,"Paris, France",-40.772323,91.154407,Storm,Gravel,1,8,Reckless Driving
f8496d9b,2024-07-27,19:50,"New York, USA",21.786132,141.665571,Hail,Dry,2,3,Distracted Driving
446f6c97,2023-06-02,04:07,"London, UK",-51.25993,49.917334,Snow,Icy,4,9,Reckless Driving
8ab35746,2023-11-01,04:02,"São Paulo, Brazil",84.645871,-34.239328,Snow,Snowy,1,0,Reckless Driving
e47e1acf,2023-11-03,17:56,"Sydney, Australia",8.94731,-154.44851,Storm,Dry,5,1,Weather Conditions
3a069edc,2024-04-23,07:16,"Toronto, Canada",72.018604,42.77876,Clear,Under Construction,2,5,Mechanical Failure
7653a03d,2024-02-11,01:43,"Mumbai, India",38.520921,34.019907,Clear,Gravel,2,7,Distracted Driving
6830dec0,2023-07-03,06:31,"New York, USA",1.254788,-24.610774,Hail,Gravel,2,7,Speeding
6e0bc602,2024-12-21,09:49,"São Paulo, Brazil",68.321545,-138.96817,Rain,Wet,1,6,Mechanical Failure
6eef1653,2023-06-20,11:48,"Toronto, Canada",88.734363,74.651932,Clear,Snowy,1,4,Weather Conditions
c9e40cb0,2024-07-16,11:29,"Beijing, China",-66.409235,-158.268773,Rain,Wet,2,6,Drunk Driving
7efd7623,2023-01-25,04:58,"Beijing, China",57.717701,-47.780875,Rain,Gravel,4,3,Reckless Driving
2cf2bba0,2023-02-01,08:56,"Sydney, Australia",-13.338931,116.678577,Hail,Snowy,3,8,Drunk Driving
65425bfb,2023-09-12,11:07,"Toronto, Canada",-40.909052,114.774374,Rain,Wet,2,6,Distracted Driving
dccd8564,2024-03-09,04:25,"London, UK",15.652226,1.631866,Storm,Gravel,5,1,Weather Conditions
d7f56943,2023-01-17,17:44,"Berlin, Germany",-7.174986,110.056514,Rain,Icy,2,4,Weather Conditions
811fc35a,2024-11-15,20:16,"Mumbai, India",72.206823,-17.582887,Clear,Dry,4,6,Drunk Driving
0a4f99fa,2024-01-29,04:33,"Berlin, Germany",17.21716,36.775349,Fog,Under Construction,1,0,Speeding
b9e28163,2023-02-11,21:15,"Sydney, Australia",-32.067819,127.454689,Rain,Icy,4,6,Mechanical Failure
3f38798d,2024-04-13,09:53,"New York, USA",11.649492,-33.999935,Snow,Gravel,4,2,Drunk Driving
abcba3c6,2023-05-08,10:55,"Paris, France",-58.057091,108.605536,Hail,Dry,3,3,Drunk Driving
e3783cf6,2024-08-05,01:22,"Sydney, Australia",87.211112,-86.085229,Fog,Under Construction,1,9,Speeding
1c1bc916,2024-07-31,20:42,"Tokyo, Japan",21.555744,177.121146,Clear,Gravel,3,7,Drunk Driving
0cb3039d,2024-06-29,18:19,"São Paulo, Brazil",38.674157,-93.378333,Clear,Gravel,4,6,Weather Conditions
8a771c57,2024-09-08,09:07,"New York, USA",16.265857,93.529278,Rain,Snowy,3,6,Mechanical Failure
5855c907,2023-11-22,05:52,"Sydney, Australia",-39.552126,-92.333386,Snow,Dry,2,2,Reckless Driving
e792dc06,2024-09-08,11:23,"Beijing, China",24.691153,-47.334059,Fog,Wet,2,5,Speeding
3061ef27,2024-08-09,15:50,"Paris, France",49.511444,54.070345,Snow,Dry,2,9,Distracted Driving
51b2d7d0,2023-06-30,07:40,"Tokyo, Japan",-82.311692,-74.342139,Fog,Gravel,3,2,Reckless Driving
88c243fc,2023-07-02,17:11,"Berlin, Germany",-62.229641,-83.77187,Fog,Under Construction,2,9,Distracted Driving
38b220de,2024-03-10,02:41,"London, UK",-27.119441,131.231243,Rain,Dry,4,3,Weather Conditions
e70329e9,2023-05-12,04:04,"Sydney, Australia",-29.055409,-175.742586,Storm,Gravel,2,9,Drunk Driving
7d21b560,2024-10-11,18:26,"Sydney, Australia",-3.773516,82.08794,Fog,Snowy,3,7,Weather Conditions
5ac5d30d,2024-02-03,23:23,"Berlin, Germany",-12.687838,-67.219548,Fog,Icy,1,0,Drunk Driving
41e91b5d,2024-08-14,16:07,"Tokyo, Japan",18.620366,164.368801,Rain,Wet,4,3,Drunk Driving
f07db04b,2023-08-28,17:43,"São Paulo, Brazil",-55.01237,83.105828,Hail,Snowy,1,2,Weather Conditions
af826e39,2023-06-06,17:03,"Paris, France",-8.478453,-39.787941,Hail,Snowy,3,2,Drunk Driving
f68a719c,2023-12-28,19:11,"New York, USA",-38.780992,-55.413062,Clear,Icy,5,5,Reckless Driving
eb32e5d9,2024-03-15,01:23,"Toronto, Canada",-72.071298,-122.040764,Clear,Under Construction,5,8,Mechanical Failure
0b18fe11,2024-05-15,02:29,"Toronto, Canada",60.258677,-107.469106,Fog,Under Construction,4,5,Distracted Driving
f794bfad,2023-01-02,15:47,"London, UK",89.23782,-117.596912,Fog,Gravel,3,5,Speeding
60823efa,2024-11-15,04:10,"Paris, France",62.530103,94.89318,Storm,Gravel,3,2,Reckless Driving
48fad1df,2023-12-02,18:11,"Mumbai, India",-22.037486,40.971264,Hail,Icy,2,9,Reckless Driving
20096e49,2023-08-28,09:23,"São Paulo, Brazil",71.788577,113.202441,Fog,Wet,2,1,Drunk Driving
fa579815,2024-11-18,23:46,"New York, USA",-83.529859,129.207318,Rain,Under Construction,4,6,Drunk Driving
e890a7ac,2023-05-02,18:03,"São Paulo, Brazil",78.970269,-29.865488,Clear,Icy,1,9,Reckless Driving
681e4fdc,2023-03-28,19:47,"Berlin, Germany",40.347772,68.18901,Snow,Snowy,2,6,Reckless Driving
2b1d397b,2024-08-12,07:26,"Berlin, Germany",51.65889,31.347707,Clear,Under Construction,1,5,Drunk Driving
39de33dc,2023-04-28,00:50,"Beijing, China",44.382644,88.945777,Snow,Under Construction,3,2,Mechanical Failure
ec74e947,2023-04-15,02:40,"Mumbai, India",18.447864,-148.450165,Storm,Snowy,5,10,Speeding
9a7dffe0,2024-02-25,15:39,"São Paulo, Brazil",-65.562548,72.063166,Hail,Wet,2,4,Weather Conditions
7b231745,2024-09-29,02:06,"São Paulo, Brazil",0.088824,-90.066055,Fog,Dry,3,3,Distracted Driving
0db9d9b6,2024-06-05,21:22,"Sydney, Australia",-4.581158,172.523449,Hail,Snowy,4,3,Distracted Driving
09ca2d58,2024-08-23,09:04,"Paris, France",64.658801,50.674934,Clear,Wet,4,3,Weather Conditions
3c107dca,2023-08-30,21:16,"New York, USA",-15.292206,-16.010099,Hail,Gravel,4,7,Distracted Driving
5dc65ec1,2024-01-02,22:26,"Tokyo, Japan",50.304807,5.040039,Hail,Icy,4,4,Drunk Driving
2e6b4852,2024-12-04,12:50,"São Paulo, Brazil",26.99748,-107.696651,Fog,Wet,4,1,Drunk Driving
a197f339,2024-02-15,01:45,"New York, USA",-56.145695,-174.423327,Hail,Under Construction,4,7,Distracted Driving
d3852b99,2023-03-10,01:18,"New York, USA",-55.607864,11.425651,Hail,Wet,2,1,Weather Conditions
5d24c754,2024-03-23,12:50,"Toronto, Canada",-30.76179,179.465637,Clear,Wet,4,9,Speeding
b64e0c46,2024-03-26,04:35,"Beijing, China",-73.28156,93.545762,Hail,Snowy,1,6,Mechanical Failure
96985f09,2023-11-16,09:37,"Tokyo, Japan",4.105273,-54.395062,Snow,Snowy,1,2,Weather Conditions
68512466,2023-05-13,18:09,"Paris, France",-26.900823,-168.850035,Clear,Gravel,1,2,Drunk Driving
ecbdbc3b,2023-02-02,06:41,"Berlin, Germany",-83.888695,175.170145,Snow,Wet,4,7,Mechanical Failure
eb76e871,2024-10-16,08:06,"Beijing, China",57.570328,132.354618,Hail,Snowy,5,8,Weather Conditions
79131503,2023-01-24,18:33,"New York, USA",33.074146,-54.184265,Rain,Icy,2,10,Drunk Driving
